temperature,humidity,wind_speed,UVA,AOD,sex,age,height,weight,BMI,comfort_temperature,comfort_humidity,comfort_wind,comfort_UVA,comfort_AOD,age_group,BMI_group
27.5,85.9,12.5,2.6,0.33,male,56,159.6,64.5,25.3,0.775,0.2819999999999999,0.275,0.7833333333333333,0.6699999999999999,senior,overweight
22.0,57.1,10.3,8.5,0.98,male,51,157.7,78.5,31.6,0.95,0.858,0.385,0.29166666666666663,0.020000000000000018,senior,obese
38.5,78.2,13.0,11.2,0.4,male,73,155.1,54.5,22.7,0.025,0.43599999999999994,0.24999999999999997,0.06666666666666676,0.5,elderly,normal
33.3,45.6,12.0,6.8,0.07,male,45,184.6,65.2,19.1,0.48500000000000015,0.912,0.4,0.43333333333333335,0.9299999999999999,middle,normal
18.6,27.0,5.2,7.3,0.19,male,54,178.1,33.9,10.7,0.8800000000000001,0.54,0.74,0.3916666666666667,0.81,senior,underweight
35.3,67.2,11.6,0.8,0.08,male,24,168.9,49.5,17.4,0.3850000000000001,0.6559999999999999,0.32000000000000006,0.9333333333333333,0.92,young,underweight
23.0,20.5,3.9,10.4,0.99,male,54,165.5,53.4,19.5,1.0,0.41000000000000003,0.8049999999999999,0.1333333333333333,0.010000000000000009,senior,normal
34.9,53.3,4.9,3.4,0.31,male,73,164.3,71.5,26.5,0.20500000000000007,0.934,0.755,0.7166666666666667,0.59,elderly,overweight
34.7,33.5,1.6,7.4,0.93,male,82,180.9,75.0,22.9,0.21499999999999986,0.6699999999999999,0.92,0.3833333333333333,0.0,elderly,normal
15.7,63.9,14.0,11.7,1.0,male,82,189.0,69.2,19.4,0.735,0.722,0.30000000000000004,0.025000000000000022,0.0,elderly,normal
31.0,88.6,4.4,7.1,0.62,female,64,163.9,64.3,23.9,0.7,0.2280000000000001,0.78,0.30833333333333335,0.28,senior,normal
18.7,52.5,7.8,8.7,0.08,female,37,181.4,64.3,19.5,0.7849999999999999,0.95,0.61,0.17500000000000002,0.92,middle,normal
18.9,77.2,5.9,5.3,0.13,male,36,170.3,80.7,27.8,0.8949999999999999,0.45599999999999996,0.705,0.5583333333333333,0.87,middle,overweight
18.9,55.5,14.4,0.7,0.51,female,46,167.9,73.2,26.0,0.7949999999999999,0.89,0.28,0.8416666666666667,0.49,middle,overweight
31.8,54.7,5.0,9.6,0.44,female,77,185.0,65.0,19.0,0.45999999999999996,0.9059999999999999,0.75,0.10000000000000006,0.4600000000000001,elderly,normal
16.9,85.1,11.7,0.4,0.63,male,35,169.9,89.4,31.0,0.8949999999999999,0.09800000000000014,0.41500000000000004,0.9666666666666667,0.37,middle,obese
10.0,82.3,12.8,8.4,0.47,male,52,173.0,99.2,33.1,0.55,0.15400000000000008,0.36,0.29999999999999993,0.53,senior,obese
31.5,75.0,6.5,0.3,0.94,male,60,172.5,51.3,17.2,0.575,0.5,0.675,0.975,0.06000000000000005,senior,underweight
15.1,40.7,5.7,10.3,0.56,female,28,153.7,77.8,32.9,0.705,0.8140000000000001,0.715,0.0416666666666666,0.43999999999999995,young,obese
13.1,58.2,11.2,1.9,0.71,female,66,172.9,116.3,38.9,0.605,0.836,0.44000000000000006,0.7416666666666667,0.19000000000000003,elderly,obese
17.1,35.7,13.7,6.2,0.9,male,55,164.4,74.2,27.5,0.805,0.7140000000000001,0.21500000000000005,0.4833333333333333,0.09999999999999998,senior,overweight
21.4,51.1,11.3,7.2,0.19,male,81,155.8,71.7,29.5,0.9199999999999999,0.978,0.33499999999999996,0.4,0.7100000000000001,elderly,overweight
24.3,53.9,3.4,5.5,0.27,male,25,164.8,69.2,25.5,0.9349999999999999,0.922,0.8300000000000001,0.5416666666666667,0.73,young,overweight
11.3,78.2,13.3,4.1,0.15,female,51,164.7,77.4,28.5,0.515,0.43599999999999994,0.23499999999999996,0.5583333333333335,0.85,senior,overweight
39.1,82.7,5.8,5.6,0.18,female,65,180.3,81.3,25.0,0.29499999999999993,0.346,0.71,0.43333333333333346,0.7200000000000001,elderly,overweight
31.5,49.0,8.6,3.7,0.54,female,73,159.4,51.3,20.2,0.475,0.98,0.4700000000000001,0.5916666666666667,0.36,elderly,normal
19.7,21.2,12.5,5.3,0.36,female,82,162.1,69.6,26.5,0.835,0.42399999999999993,0.275,0.45833333333333337,0.54,elderly,overweight
19.6,80.3,2.8,4.3,0.45,male,48,172.4,36.0,12.1,0.93,0.394,0.86,0.6416666666666666,0.55,middle,underweight
23.5,32.2,11.8,6.8,0.98,male,21,156.7,66.9,27.2,0.975,0.6440000000000001,0.30999999999999994,0.43333333333333335,0.020000000000000018,young,overweight
28.8,63.5,8.9,2.9,0.2,male,67,163.4,56.5,21.2,0.51,0.73,0.45499999999999996,0.7583333333333333,0.7000000000000001,elderly,normal
14.4,21.7,13.4,11.9,0.56,male,47,153.4,75.1,31.9,0.77,0.43399999999999994,0.22999999999999995,0.008333333333333304,0.43999999999999995,middle,obese
15.7,48.0,2.6,6.0,0.14,female,76,179.2,45.2,14.1,0.635,0.96,0.87,0.4,0.76,elderly,underweight
35.8,89.0,6.3,2.3,0.35,female,84,167.0,62.3,22.3,0.2600000000000001,0.21999999999999997,0.685,0.7083333333333334,0.55,elderly,normal
17.7,27.0,12.5,5.7,0.55,male,62,169.8,84.5,29.3,0.9349999999999999,0.54,0.375,0.5249999999999999,0.35,senior,overweight
21.4,49.7,0.3,10.4,0.95,male,21,179.2,59.9,18.7,0.9199999999999999,0.9940000000000001,0.985,0.1333333333333333,0.050000000000000044,young,normal
36.1,41.5,1.7,0.3,0.42,female,43,162.8,41.4,15.6,0.44499999999999995,0.83,0.915,0.875,0.5800000000000001,middle,underweight
29.9,83.4,14.9,8.2,0.11,male,44,166.9,73.9,26.5,0.655,0.33199999999999985,0.255,0.31666666666666676,0.89,middle,overweight
20.3,80.9,4.2,6.6,0.42,female,63,159.4,61.2,24.1,0.865,0.3819999999999999,0.79,0.3500000000000001,0.4800000000000001,senior,normal
30.5,36.6,14.6,2.0,0.19,male,81,159.4,67.2,26.4,0.425,0.732,0.17,0.8333333333333334,0.7100000000000001,elderly,overweight
10.6,25.7,2.7,9.8,0.27,male,68,160.8,59.1,22.9,0.48,0.514,0.865,0.18333333333333324,0.63,elderly,normal
32.1,63.9,5.4,4.4,0.64,male,67,165.1,99.6,36.5,0.24499999999999994,0.722,0.73,0.6333333333333333,0.26,elderly,obese
24.6,43.5,11.3,3.5,0.11,male,23,166.2,46.6,16.9,0.9199999999999999,0.87,0.33499999999999996,0.7083333333333333,0.89,young,underweight
34.4,67.0,9.9,9.9,0.49,male,76,172.9,112.5,37.6,0.13000000000000006,0.6599999999999999,0.505,0.17499999999999993,0.41000000000000003,elderly,obese
38.6,22.2,8.7,7.7,0.63,male,32,161.1,64.1,24.7,0.21999999999999992,0.44399999999999995,0.4650000000000001,0.3583333333333333,0.37,middle,normal
37.8,29.3,7.9,10.8,0.45,male,47,173.2,72.8,24.3,0.2600000000000001,0.5860000000000001,0.605,0.09999999999999998,0.55,middle,normal
37.3,68.0,12.7,7.6,0.07,female,59,174.9,61.4,20.1,0.3850000000000001,0.64,0.365,0.2666666666666667,0.9299999999999999,senior,normal
25.4,34.9,3.5,8.9,0.99,female,54,165.3,60.8,22.3,0.8800000000000001,0.698,0.825,0.1583333333333333,0.010000000000000009,senior,normal
20.8,80.0,6.6,10.0,0.4,female,59,162.0,58.2,22.2,0.89,0.4,0.67,0.06666666666666662,0.6,senior,normal
24.0,24.1,2.3,0.7,0.79,female,52,170.9,79.0,27.0,0.95,0.482,0.885,0.8416666666666667,0.20999999999999996,senior,overweight
30.7,35.1,8.9,9.3,0.36,female,23,168.0,48.8,17.3,0.7150000000000001,0.702,0.5549999999999999,0.12499999999999997,0.64,young,underweight
36.5,89.9,3.8,7.4,0.5,male,35,172.2,75.5,25.5,0.325,0.20199999999999985,0.81,0.3833333333333333,0.5,middle,overweight
16.2,50.3,5.0,0.8,0.42,male,46,185.7,37.2,10.8,0.76,0.9940000000000001,0.75,0.9333333333333333,0.5800000000000001,middle,underweight
37.5,69.2,7.1,6.1,0.38,female,76,170.7,74.1,25.4,0.175,0.6159999999999999,0.645,0.3916666666666667,0.52,elderly,overweight
34.5,32.8,0.4,1.0,0.07,male,64,163.6,82.7,30.9,0.325,0.6559999999999999,0.98,0.9166666666666666,0.83,senior,obese
39.4,62.7,1.4,8.8,0.39,female,34,161.1,50.9,19.6,0.2800000000000001,0.746,0.93,0.1666666666666666,0.61,middle,normal
36.4,70.8,10.3,6.6,0.9,female,39,161.5,80.2,30.7,0.33000000000000007,0.38400000000000006,0.385,0.3500000000000001,0.09999999999999998,middle,obese
18.4,42.0,6.4,11.4,0.71,male,54,155.4,70.8,29.3,0.8699999999999999,0.84,0.6799999999999999,0.04999999999999993,0.29000000000000004,senior,overweight
13.2,78.0,13.0,2.2,0.19,male,66,179.3,94.0,29.2,0.71,0.43999999999999995,0.35,0.8166666666666667,0.7100000000000001,elderly,overweight
13.4,62.2,10.4,7.3,0.61,male,30,147.7,57.2,26.2,0.62,0.756,0.38,0.3916666666666667,0.39,middle,overweight
18.7,47.2,0.1,2.5,0.9,female,51,174.9,112.2,36.7,0.7849999999999999,0.9440000000000001,0.995,0.6916666666666667,0.09999999999999998,senior,obese
28.4,59.0,9.3,7.4,0.72,male,70,161.3,34.1,13.1,0.53,0.8200000000000001,0.43499999999999994,0.3833333333333333,0.18000000000000002,elderly,underweight
34.1,60.4,1.4,8.7,0.19,female,68,164.9,65.1,23.9,0.3449999999999999,0.792,0.93,0.17500000000000002,0.7100000000000001,elderly,normal
37.0,31.6,11.7,8.7,0.87,female,20,161.0,44.5,17.2,0.4,0.632,0.21500000000000005,0.17500000000000002,0.13,young,underweight
28.7,48.2,14.9,9.8,0.34,female,59,184.5,97.8,28.7,0.8150000000000001,0.9640000000000001,0.255,0.08333333333333323,0.6599999999999999,senior,overweight
10.2,44.0,8.0,10.2,0.48,male,49,170.2,66.1,22.8,0.45999999999999996,0.88,0.6,0.15000000000000002,0.52,middle,normal
15.6,48.1,10.2,0.9,0.55,male,68,177.9,67.4,21.3,0.73,0.9620000000000001,0.49,0.925,0.35,elderly,normal
13.0,73.3,3.6,4.1,0.86,female,63,183.0,76.6,22.9,0.5,0.534,0.8200000000000001,0.5583333333333335,0.04000000000000001,senior,normal
20.9,53.8,6.6,8.2,0.94,male,38,171.6,69.9,23.7,0.8949999999999999,0.924,0.67,0.31666666666666676,0.06000000000000005,middle,normal
25.0,85.8,12.8,6.0,0.93,male,61,158.0,61.1,24.5,0.9,0.28400000000000003,0.26,0.5,0.0,senior,normal
11.3,40.6,2.5,2.3,0.06,male,28,167.8,51.2,18.2,0.515,0.812,0.875,0.8083333333333333,0.94,young,underweight
20.5,49.1,4.0,6.6,0.93,female,18,162.6,72.5,27.4,0.875,0.982,0.8,0.3500000000000001,0.06999999999999995,young,overweight
15.4,75.1,6.7,4.9,0.1,female,80,165.0,75.7,27.8,0.62,0.4980000000000001,0.665,0.4916666666666666,0.8,elderly,overweight
29.4,58.2,10.7,4.7,0.3,male,41,169.1,80.4,28.1,0.68,0.836,0.4650000000000001,0.6083333333333334,0.7,middle,overweight
23.9,58.3,5.6,9.7,0.54,female,30,168.7,98.7,34.7,0.9550000000000001,0.8340000000000001,0.72,0.09166666666666676,0.45999999999999996,middle,obese
24.9,23.7,13.9,4.9,0.51,male,28,174.1,37.4,12.3,0.905,0.474,0.20499999999999993,0.5916666666666666,0.49,young,underweight
22.8,47.9,1.4,0.3,0.62,male,68,175.6,69.0,22.4,0.99,0.958,0.93,0.975,0.28,elderly,normal
38.7,39.0,5.6,0.7,0.51,male,34,168.7,87.9,30.9,0.11499999999999985,0.78,0.72,0.9416666666666667,0.49,middle,obese
16.4,90.0,10.6,10.3,0.94,male,41,174.0,68.1,22.5,0.7699999999999999,0.19999999999999996,0.47,0.1416666666666666,0.06000000000000005,middle,normal
25.5,41.6,3.4,11.5,0.28,female,36,164.5,34.9,12.9,0.875,0.8320000000000001,0.8300000000000001,0.0,0.72,middle,underweight
32.1,81.9,9.8,8.3,0.31,female,54,183.1,50.6,15.1,0.6449999999999999,0.3619999999999999,0.51,0.20833333333333323,0.69,senior,underweight
26.7,67.3,2.5,4.4,0.92,female,25,164.3,74.9,27.7,0.915,0.6540000000000001,0.875,0.5333333333333333,0.07999999999999996,young,overweight
37.9,43.9,0.8,11.3,0.12,male,45,182.0,74.4,22.5,0.25500000000000006,0.878,0.96,0.05833333333333324,0.88,middle,normal
21.3,58.0,1.8,8.0,0.63,male,22,155.2,80.1,33.3,0.915,0.84,0.91,0.33333333333333337,0.37,young,obese
23.9,78.8,13.9,10.1,0.7,male,34,166.2,58.3,21.1,0.9550000000000001,0.42400000000000004,0.30499999999999994,0.15833333333333333,0.30000000000000004,middle,normal
12.7,81.8,8.3,9.2,0.53,female,53,166.7,73.9,26.6,0.485,0.3640000000000001,0.585,0.1333333333333334,0.47,senior,overweight
28.3,31.2,11.9,4.5,0.71,male,36,172.8,55.8,18.7,0.735,0.624,0.30500000000000005,0.625,0.29000000000000004,middle,normal
18.6,43.8,5.0,5.7,0.21,female,81,178.6,73.9,23.2,0.78,0.8759999999999999,0.75,0.42499999999999993,0.6900000000000001,elderly,normal
14.8,43.5,8.9,2.2,0.86,female,28,157.5,70.8,28.5,0.6900000000000001,0.87,0.45499999999999996,0.7166666666666667,0.14,young,overweight
26.3,22.9,7.4,3.5,0.18,female,71,158.9,57.7,22.9,0.9349999999999999,0.45799999999999996,0.63,0.6083333333333333,0.7200000000000001,elderly,normal
26.0,61.9,14.2,9.3,0.43,female,62,156.0,93.4,38.4,0.85,0.762,0.19000000000000003,0.12499999999999997,0.4700000000000001,senior,obese
12.3,79.8,11.2,10.7,0.12,female,64,183.2,44.4,13.2,0.465,0.404,0.3400000000000001,0.008333333333333387,0.78,senior,underweight
30.9,46.7,11.0,8.7,0.57,female,29,173.0,67.9,22.7,0.7050000000000001,0.934,0.44999999999999996,0.17500000000000002,0.43000000000000005,young,normal
28.7,71.8,0.7,5.6,0.69,male,38,159.2,57.4,22.6,0.7150000000000001,0.5640000000000001,0.965,0.5333333333333334,0.31000000000000005,middle,normal
15.7,63.9,8.2,1.0,0.94,male,28,165.6,97.5,35.6,0.835,0.722,0.5900000000000001,0.9166666666666666,0.06000000000000005,young,obese
24.1,46.3,7.0,0.7,0.75,female,22,181.8,79.0,23.9,0.945,0.9259999999999999,0.65,0.8416666666666667,0.25,young,normal
31.6,29.9,13.9,4.5,0.56,female,73,167.2,60.3,21.6,0.4699999999999999,0.598,0.30499999999999994,0.525,0.33999999999999997,elderly,normal
25.9,69.7,3.9,5.6,0.94,male,37,166.6,65.8,23.7,0.8550000000000001,0.6059999999999999,0.8049999999999999,0.5333333333333334,0.06000000000000005,middle,normal
21.9,79.8,4.0,7.3,0.5,female,58,162.2,97.9,37.2,0.945,0.20400000000000001,0.8,0.29166666666666674,0.5,senior,obese
19.7,68.0,6.2,0.1,0.58,female,63,159.8,55.8,21.9,0.835,0.64,0.69,0.8916666666666667,0.32000000000000006,senior,normal
28.3,21.3,3.7,11.9,0.62,male,29,181.8,43.5,13.2,0.735,0.42600000000000005,0.815,0.008333333333333304,0.38,young,underweight
38.2,35.1,1.9,4.4,0.44,female,34,186.7,74.4,21.3,0.33999999999999986,0.702,0.905,0.5333333333333333,0.56,middle,normal
30.2,24.9,12.9,10.2,0.85,female,36,160.1,74.7,29.1,0.64,0.498,0.255,0.05000000000000002,0.15000000000000002,middle,overweight
12.2,59.9,8.4,6.4,0.23,female,43,184.0,80.0,23.6,0.45999999999999996,0.802,0.58,0.3666666666666667,0.77,middle,normal
23.8,73.0,12.9,1.6,0.58,male,65,165.1,80.1,29.4,0.96,0.54,0.355,0.8666666666666667,0.32000000000000006,elderly,overweight
36.7,27.7,12.5,9.6,0.74,male,69,175.3,96.6,31.4,0.014999999999999857,0.554,0.375,0.20000000000000007,0.16,elderly,obese
12.8,78.7,4.2,8.5,0.91,male,72,184.1,44.2,13.0,0.5900000000000001,0.42599999999999993,0.79,0.29166666666666663,0.0,elderly,underweight
39.7,58.9,8.2,6.3,0.89,female,50,168.5,52.0,18.3,0.26499999999999985,0.8220000000000001,0.5900000000000001,0.375,0.10999999999999999,senior,underweight
38.5,68.3,1.2,6.2,0.53,female,79,166.7,79.9,28.8,0.025,0.6340000000000001,0.94,0.3833333333333333,0.37,elderly,overweight
12.3,88.0,13.7,1.0,0.66,male,40,178.0,53.4,16.9,0.5650000000000001,0.24,0.21500000000000005,0.9166666666666666,0.33999999999999997,middle,underweight
38.0,25.9,6.1,7.9,0.42,female,32,158.9,48.2,19.1,0.35,0.518,0.6950000000000001,0.24166666666666667,0.5800000000000001,middle,normal
20.9,83.1,5.9,10.9,0.49,female,44,181.5,98.0,29.7,0.8949999999999999,0.3380000000000001,0.705,0.0,0.51,middle,overweight
35.3,28.8,4.5,1.1,0.91,female,81,171.4,45.7,15.6,0.28500000000000014,0.5760000000000001,0.775,0.8083333333333333,0.0,elderly,underweight
22.6,47.5,6.9,3.2,0.93,female,68,164.2,64.7,24.0,0.9800000000000001,0.95,0.655,0.6333333333333334,0.0,elderly,normal
23.2,79.6,3.8,10.8,0.9,female,70,164.0,69.1,25.7,0.99,0.40800000000000014,0.81,0.0,0.0,elderly,overweight
29.0,83.4,5.6,3.4,0.18,male,68,156.2,89.6,36.7,0.5,0.13199999999999984,0.72,0.7166666666666667,0.7200000000000001,elderly,obese
33.2,55.4,12.0,7.8,0.86,female,64,164.6,42.0,15.5,0.5899999999999999,0.892,0.20000000000000004,0.24999999999999997,0.04000000000000001,senior,underweight
11.0,61.6,12.5,6.4,0.95,male,21,167.4,76.2,27.2,0.5,0.768,0.375,0.4666666666666667,0.050000000000000044,young,overweight
27.8,69.6,4.6,7.2,0.39,female,24,159.4,56.6,22.3,0.86,0.6080000000000001,0.77,0.30000000000000004,0.61,young,normal
15.6,78.3,7.0,5.0,0.54,male,52,169.5,79.4,27.6,0.73,0.43400000000000005,0.65,0.5833333333333333,0.45999999999999996,senior,overweight
20.4,28.5,13.1,3.6,0.79,female,65,174.7,56.4,18.5,0.8699999999999999,0.5700000000000001,0.24499999999999997,0.6,0.10999999999999996,elderly,normal
20.4,76.7,0.8,0.6,0.58,male,62,167.9,93.6,33.2,0.8699999999999999,0.26599999999999996,0.96,0.95,0.32000000000000006,senior,obese
24.1,53.7,13.3,8.9,0.99,female,36,176.6,56.5,18.1,0.945,0.9259999999999999,0.23499999999999996,0.1583333333333333,0.010000000000000009,middle,underweight
20.0,51.5,3.3,9.0,0.48,male,80,161.9,33.1,12.6,0.85,0.97,0.835,0.25,0.42000000000000004,elderly,underweight
13.2,49.7,10.2,8.0,0.73,female,55,180.0,58.2,18.0,0.51,0.9940000000000001,0.39,0.23333333333333336,0.27,senior,underweight
14.4,55.6,8.7,7.7,0.8,male,84,171.2,66.1,22.6,0.67,0.888,0.5650000000000001,0.3583333333333333,0.09999999999999995,elderly,normal
11.0,86.2,8.3,2.9,0.52,female,76,185.5,86.2,25.1,0.4,0.2759999999999999,0.585,0.6583333333333333,0.38,elderly,overweight
24.1,58.4,12.9,0.3,0.86,male,30,194.1,51.1,13.6,0.945,0.8320000000000001,0.255,0.975,0.14,middle,underweight
38.6,86.7,1.5,9.7,0.57,male,64,165.3,51.4,18.8,0.21999999999999992,0.2659999999999999,0.925,0.19166666666666676,0.33000000000000007,senior,normal
13.5,32.6,5.2,5.9,0.44,female,78,165.7,84.4,30.7,0.625,0.652,0.74,0.4083333333333333,0.4600000000000001,elderly,obese
38.4,70.7,8.1,3.7,0.15,female,48,167.5,49.4,17.6,0.33000000000000007,0.586,0.595,0.5916666666666667,0.85,middle,underweight
32.0,76.9,12.2,1.2,0.42,male,39,176.0,67.3,21.7,0.55,0.46199999999999986,0.39,0.9,0.5800000000000001,middle,normal
29.1,67.5,3.2,0.8,0.75,female,60,183.3,67.6,20.1,0.7949999999999999,0.65,0.84,0.8333333333333334,0.25,senior,normal
29.4,62.5,12.0,4.2,0.93,male,84,163.5,73.3,27.4,0.4800000000000001,0.75,0.30000000000000004,0.6499999999999999,0.0,elderly,overweight
34.8,59.5,6.0,9.7,0.29,male,71,173.8,58.8,19.5,0.21000000000000013,0.81,0.7,0.19166666666666676,0.61,elderly,normal
13.2,80.3,2.8,11.0,0.39,male,27,168.6,56.1,19.7,0.61,0.394,0.86,0.08333333333333337,0.61,young,normal
25.1,77.5,11.4,10.8,0.2,female,59,176.2,75.0,24.2,0.8949999999999999,0.44999999999999996,0.42999999999999994,0.0,0.8,senior,normal
30.9,28.6,1.4,11.0,0.71,male,81,185.1,56.6,16.5,0.4050000000000001,0.5720000000000001,0.93,0.08333333333333337,0.19000000000000003,elderly,underweight
27.6,79.4,7.7,10.9,0.96,male,38,167.6,49.6,17.7,0.7699999999999999,0.4119999999999999,0.615,0.09166666666666667,0.040000000000000036,middle,underweight
35.0,49.0,1.0,6.3,0.66,female,83,153.3,88.4,37.6,0.2,0.98,0.95,0.375,0.23999999999999996,elderly,obese
12.2,37.8,5.3,2.6,0.64,female,58,177.4,77.3,24.6,0.45999999999999996,0.756,0.735,0.6833333333333333,0.36,senior,normal
30.7,80.9,9.0,9.6,0.58,female,41,161.7,96.5,36.9,0.615,0.18199999999999988,0.45000000000000007,0.10000000000000006,0.42000000000000004,middle,obese
26.0,50.2,8.3,2.6,0.13,female,52,168.6,81.8,28.8,0.85,0.996,0.585,0.6833333333333333,0.87,senior,overweight
21.4,76.6,6.1,3.2,0.74,male,73,177.9,51.0,16.1,0.9199999999999999,0.4680000000000001,0.6950000000000001,0.7333333333333334,0.16,elderly,underweight
20.2,38.4,6.4,2.8,0.62,male,47,173.0,71.4,23.9,0.86,0.768,0.6799999999999999,0.7666666666666667,0.38,middle,normal
28.6,20.3,3.4,6.2,0.68,male,74,169.0,54.8,19.2,0.5199999999999999,0.406,0.8300000000000001,0.4833333333333333,0.21999999999999995,elderly,normal
36.7,54.7,6.8,3.9,0.9,male,64,164.2,45.2,16.8,0.31499999999999984,0.9059999999999999,0.66,0.675,0.0,senior,underweight
24.9,27.0,14.3,1.8,0.79,female,52,141.0,63.3,31.8,0.905,0.54,0.18499999999999991,0.75,0.20999999999999996,senior,obese
34.7,72.8,12.8,5.4,0.79,male,36,177.0,84.7,27.0,0.41499999999999987,0.544,0.36,0.55,0.20999999999999996,middle,overweight
22.1,39.3,2.2,10.5,0.93,male,25,167.5,74.1,26.4,0.9550000000000001,0.7859999999999999,0.89,0.125,0.06999999999999995,young,overweight
13.1,51.1,0.4,6.8,0.99,female,43,185.1,49.1,14.3,0.505,0.978,0.98,0.33333333333333337,0.010000000000000009,middle,underweight
11.8,26.1,14.0,10.5,0.6,male,47,174.0,62.8,20.7,0.54,0.522,0.30000000000000004,0.125,0.4,middle,normal
11.5,40.1,7.9,2.4,0.15,male,24,164.6,67.9,25.1,0.525,0.802,0.605,0.8,0.85,young,overweight
21.4,74.7,8.1,2.0,0.49,male,84,180.7,44.7,13.7,0.9199999999999999,0.506,0.595,0.8333333333333334,0.41000000000000003,elderly,underweight
20.1,30.6,11.7,6.9,0.8,male,82,181.5,80.7,24.5,0.8550000000000001,0.6120000000000001,0.41500000000000004,0.42499999999999993,0.09999999999999995,elderly,normal
31.5,65.3,4.7,5.6,0.08,male,53,167.8,66.6,23.7,0.575,0.6940000000000001,0.765,0.5333333333333334,0.92,senior,normal
32.3,84.2,7.2,7.9,0.1,male,42,181.9,49.1,14.8,0.5350000000000001,0.31599999999999995,0.64,0.3416666666666667,0.9,middle,underweight
11.5,67.6,14.5,9.5,0.11,female,54,164.4,48.3,17.9,0.425,0.6480000000000001,0.07500000000000001,0.10833333333333336,0.89,senior,underweight
16.6,76.8,10.1,9.0,0.74,female,18,171.6,86.5,29.4,0.78,0.4640000000000001,0.495,0.15,0.26,young,overweight
18.2,27.6,2.3,11.3,0.53,male,32,175.7,64.3,20.8,0.86,0.552,0.885,0.05833333333333324,0.47,middle,normal
26.4,37.6,2.0,4.8,0.4,male,54,177.8,87.9,27.8,0.8300000000000001,0.752,0.9,0.6000000000000001,0.6,senior,overweight
14.3,82.6,3.1,2.5,0.15,female,30,176.2,93.6,30.1,0.665,0.14800000000000008,0.845,0.6916666666666667,0.85,middle,obese
14.0,70.1,11.5,6.6,0.75,male,25,166.7,85.3,30.7,0.75,0.3980000000000001,0.42500000000000004,0.45000000000000007,0.25,young,obese
38.3,64.8,4.4,1.3,0.35,male,22,180.9,62.0,18.9,0.23500000000000015,0.7040000000000001,0.78,0.8916666666666666,0.65,young,normal
34.1,66.5,0.3,3.5,0.3,male,77,168.8,32.5,11.4,0.24499999999999994,0.6699999999999999,0.985,0.7083333333333333,0.6,elderly,underweight
15.4,49.0,14.2,2.5,0.67,female,18,164.3,74.7,27.7,0.62,0.98,0.19000000000000003,0.6916666666666667,0.32999999999999996,young,overweight
22.2,23.1,2.5,4.8,0.58,male,53,164.5,101.4,37.5,0.96,0.4620000000000001,0.875,0.6000000000000001,0.42000000000000004,senior,obese
20.7,74.9,0.1,1.3,0.39,female,52,189.4,69.5,19.4,0.885,0.5019999999999999,0.995,0.7916666666666666,0.61,senior,normal
33.7,67.5,3.6,0.4,0.66,male,83,162.6,40.2,15.2,0.26499999999999985,0.65,0.8200000000000001,0.9666666666666667,0.23999999999999996,elderly,underweight
25.3,53.1,3.5,7.9,0.31,female,80,182.9,59.9,17.9,0.885,0.938,0.825,0.24166666666666667,0.59,elderly,underweight
13.8,83.0,6.3,7.3,0.81,female,40,158.6,67.2,26.7,0.54,0.33999999999999997,0.685,0.29166666666666674,0.18999999999999995,middle,overweight
32.2,43.5,13.8,8.5,0.27,male,26,174.9,53.5,17.5,0.5399999999999998,0.87,0.20999999999999994,0.29166666666666663,0.73,young,underweight
21.9,40.6,13.2,7.9,0.2,female,51,173.0,31.5,10.5,0.945,0.812,0.24000000000000007,0.24166666666666667,0.8,senior,underweight
17.9,81.1,6.9,1.4,0.79,male,63,186.2,68.5,19.8,0.845,0.3780000000000001,0.655,0.8833333333333333,0.10999999999999996,senior,normal
21.3,75.8,6.2,3.5,0.72,female,21,163.5,58.2,21.8,0.915,0.4840000000000001,0.69,0.6083333333333333,0.28,young,normal
24.9,56.0,8.3,1.6,0.22,male,47,160.7,96.6,37.4,0.905,0.88,0.485,0.8666666666666667,0.78,middle,obese
20.3,29.2,3.7,10.1,0.16,male,20,168.8,71.5,25.1,0.865,0.584,0.815,0.15833333333333333,0.84,young,overweight
17.3,35.1,0.8,9.0,0.85,female,31,186.6,77.0,22.1,0.7150000000000001,0.702,0.96,0.15,0.15000000000000002,middle,normal
22.0,65.9,14.1,2.4,0.79,male,77,161.2,68.2,26.2,0.95,0.6819999999999999,0.19500000000000003,0.8,0.10999999999999996,elderly,overweight
10.6,47.0,2.8,4.1,0.36,male,62,144.1,71.4,34.4,0.58,0.94,0.86,0.6583333333333334,0.54,senior,obese
33.2,78.6,3.0,11.6,0.68,female,51,170.6,45.2,15.5,0.5899999999999999,0.42800000000000016,0.85,0.0,0.31999999999999995,senior,underweight
15.1,86.5,7.1,7.1,0.17,male,62,179.5,54.4,16.9,0.705,0.27,0.645,0.4083333333333333,0.73,senior,underweight
11.3,76.4,7.4,9.6,0.53,male,78,159.9,86.3,33.8,0.615,0.27199999999999985,0.63,0.20000000000000007,0.37,elderly,obese
29.6,46.4,0.3,3.2,0.07,female,33,178.5,73.1,22.9,0.7699999999999999,0.9279999999999999,0.985,0.6333333333333334,0.9299999999999999,middle,normal
33.2,75.2,2.2,2.5,0.42,female,83,159.6,64.0,25.1,0.38999999999999985,0.496,0.89,0.6916666666666667,0.4800000000000001,elderly,overweight
